,tconst,averageRating,numVotes,startYear,runtimeMinutes,genres,titleType,primaryTitle,budget,id,popularity,poster_path,production_countries,revenue,overview,production_companies_name
794,tt0059562,6.3,366,1965,109,"Crime,Drama",movie,Crime on a Summer Morning,0,83788,2.485,/ghjQZ6qCPuNDvi0HBupbd4sB7sF.jpg,"ES, FR, IT",0,An ill-assorted group of international criminals executes a tightly-planned ransom sting in Spain. Things go along swimmingly until various tensions within the group come to the fore.,"['Terra Firma Films', 'Les Films Borderie', 'Jolly Film', 'Paul Edmaond Decharme', 'Sud-Pacifique Films', 'Producciones Benito Perojo']"
795,tt0059562,6.3,366,1965,109,"Crime,Drama",movie,Crime on a Summer Morning,0,83788,2.485,/ghjQZ6qCPuNDvi0HBupbd4sB7sF.jpg,"ES, FR, IT",0,An ill-assorted group of international criminals executes a tightly-planned ransom sting in Spain. Things go along swimmingly until various tensions within the group come to the fore.,"['Terra Firma Films', 'Les Films Borderie', 'Jolly Film', 'Paul Edmaond Decharme', 'Sud-Pacifique Films', 'Producciones Benito Perojo']"
796,tt0059562,6.3,366,1965,109,"Crime,Drama",movie,Crime on a Summer Morning,0,83788,2.485,/ghjQZ6qCPuNDvi0HBupbd4sB7sF.jpg,"ES, FR, IT",0,An ill-assorted group of international criminals executes a tightly-planned ransom sting in Spain. Things go along swimmingly until various tensions within the group come to the fore.,"['Terra Firma Films', 'Les Films Borderie', 'Jolly Film', 'Paul Edmaond Decharme', 'Sud-Pacifique Films', 'Producciones Benito Perojo']"
797,tt0059565,6.7,1347,1965,95,"Comedy,Drama",movie,Six in Paris,0,51808,2.772,/od2CEDTLEPHTxRXCPV0kLtzFSjV.jpg,FR,0,"Six vignettes set in different sections of Paris, by six directors. St. Germain des Pres (Douchet), Gare du Nord (Rouch), Rue St. Denis (Pollet), and Montparnasse et Levallois (Godard) are stories of love, flirtation and prostitution; Place d'Etoile (Rohmer) concerns a haberdasher and his umbrella; and La Muette (Chabrol), a bourgeois family and earplugs.","['Les Films du Losange', 'Les Filmes du Cyprès']"
798,tt0059592,7.4,36287,1965,110,"Crime,Drama,Romance",movie,Pierrot the Fool,300000,2786,12.75,/i124H6iQB4CawrgFW9aZaZs7OBO.jpg,"FR, IT",0,"Pierrot escapes his boring society and travels from Paris to the Mediterranean Sea with Marianne, a girl chased by hit-men from Algeria. They lead an unorthodox life, always on the run.","['Dino de Laurentiis Cinematografica', 'Rome Paris Films', 'Société Nouvelle de Cinématographie (SNC)', 'Films Georges de Beauregard']"
799,tt0059592,7.4,36287,1965,110,"Crime,Drama,Romance",movie,Pierrot the Fool,300000,2786,12.75,/i124H6iQB4CawrgFW9aZaZs7OBO.jpg,"FR, IT",0,"Pierrot escapes his boring society and travels from Paris to the Mediterranean Sea with Marianne, a girl chased by hit-men from Algeria. They lead an unorthodox life, always on the run.","['Dino de Laurentiis Cinematografica', 'Rome Paris Films', 'Société Nouvelle de Cinématographie (SNC)', 'Films Georges de Beauregard']"
800,tt0059592,7.4,36287,1965,110,"Crime,Drama,Romance",movie,Pierrot the Fool,300000,2786,12.75,/i124H6iQB4CawrgFW9aZaZs7OBO.jpg,"FR, IT",0,"Pierrot escapes his boring society and travels from Paris to the Mediterranean Sea with Marianne, a girl chased by hit-men from Algeria. They lead an unorthodox life, always on the run.","['Dino de Laurentiis Cinematografica', 'Rome Paris Films', 'Société Nouvelle de Cinématographie (SNC)', 'Films Georges de Beauregard']"
801,tt0059592,7.4,36287,1965,110,"Crime,Drama,Romance",movie,Pierrot the Fool,300000,2786,12.75,/i124H6iQB4CawrgFW9aZaZs7OBO.jpg,"FR, IT",0,"Pierrot escapes his boring society and travels from Paris to the Mediterranean Sea with Marianne, a girl chased by hit-men from Algeria. They lead an unorthodox life, always on the run.","['Dino de Laurentiis Cinematografica', 'Rome Paris Films', 'Société Nouvelle de Cinématographie (SNC)', 'Films Georges de Beauregard']"
802,tt0059646,7.6,56262,1965,105,"Drama,Horror,Thriller",movie,Repulsion,300000,11481,9.789,/dtyCKEPLqv9wxyVazL4b843vtUb.jpg,GB,0,"Beautiful young manicurist Carole suffers from androphobia (the pathological fear of interaction with men). When her sister and roommate, Helen, leaves their London flat to go on an Italian holiday with her married boyfriend, Carole withdraws into her apartment. She begins to experience frightful hallucinations, her fear gradually mutating into madness.","['Compton Films', 'Tekli British Productions']"
803,tt0059646,7.6,56262,1965,105,"Drama,Horror,Thriller",movie,Repulsion,300000,11481,9.789,/dtyCKEPLqv9wxyVazL4b843vtUb.jpg,GB,0,"Beautiful young manicurist Carole suffers from androphobia (the pathological fear of interaction with men). When her sister and roommate, Helen, leaves their London flat to go on an Italian holiday with her married boyfriend, Carole withdraws into her apartment. She begins to experience frightful hallucinations, her fear gradually mutating into madness.","['Compton Films', 'Tekli British Productions']"
804,tt0059646,7.6,56262,1965,105,"Drama,Horror,Thriller",movie,Repulsion,300000,11481,9.789,/dtyCKEPLqv9wxyVazL4b843vtUb.jpg,GB,0,"Beautiful young manicurist Carole suffers from androphobia (the pathological fear of interaction with men). When her sister and roommate, Helen, leaves their London flat to go on an Italian holiday with her married boyfriend, Carole withdraws into her apartment. She begins to experience frightful hallucinations, her fear gradually mutating into madness.","['Compton Films', 'Tekli British Productions']"
805,tt0059732,7.5,632,1965,119,"Drama,War",movie,The Camp Followers,0,81799,3.315,/5nFuWY7FEutHeYlHfGuGx1TWoNl.jpg,"FR, DE, IT, YU",0,"In WWII, Lieut. Martino and his men are assigned to lead a group of prostitutes through the mountainous ways to serve in brothels for Italian soldiers in Albania.","['Debora Film', 'Zebra Film']"
806,tt0059823,6.6,367,1965,91,"Comedy,Drama",movie,The Thunder of God,0,76744,1.55,/3VBaq56oYXm8UZFLNDZAAThonR2.jpg,"DE, FR, IT",0,"Brassac is a drunken veterinarian who can't resist bringing home stray animals and humans. Lilli Palmer plays his long-suffering wife Marie. When he brings home the prostitute Simone, Brassac is not sure he is acting out of concern or lust. He beats up the pimp who comes looking for Simone, and Brassac is happy when she later falls in love with his neighbor, and they make Brassac a ""grandfather.""","['Les Films Copernic', 'Gloria Film', 'Fida Cinematografica']"
807,tt0059823,6.6,367,1965,91,"Comedy,Drama",movie,The Thunder of God,0,76744,1.55,/3VBaq56oYXm8UZFLNDZAAThonR2.jpg,"DE, FR, IT",0,"Brassac is a drunken veterinarian who can't resist bringing home stray animals and humans. Lilli Palmer plays his long-suffering wife Marie. When he brings home the prostitute Simone, Brassac is not sure he is acting out of concern or lust. He beats up the pimp who comes looking for Simone, and Brassac is happy when she later falls in love with his neighbor, and they make Brassac a ""grandfather.""","['Les Films Copernic', 'Gloria Film', 'Fida Cinematografica']"
808,tt0059823,6.6,367,1965,91,"Comedy,Drama",movie,The Thunder of God,0,76744,1.55,/3VBaq56oYXm8UZFLNDZAAThonR2.jpg,"DE, FR, IT",0,"Brassac is a drunken veterinarian who can't resist bringing home stray animals and humans. Lilli Palmer plays his long-suffering wife Marie. When he brings home the prostitute Simone, Brassac is not sure he is acting out of concern or lust. He beats up the pimp who comes looking for Simone, and Brassac is happy when she later falls in love with his neighbor, and they make Brassac a ""grandfather.""","['Les Films Copernic', 'Gloria Film', 'Fida Cinematografica']"
809,tt0059825,7.8,18181,1964,133,"Action,Thriller,War",movie,The Train,5800000,3482,10.01,/bzgPLB7efMohled42PIn6CcOTnO.jpg,"FR, IT, US",6800000,"As the Allied forces approach Paris in August 1944, German Colonel Von Waldheim is desperate to take all of France's greatest paintings to Germany. He manages to secure a train to transport the valuable art works even as the chaos of retreat descends upon them. The French resistance however wants to stop them from stealing their national treasures but have received orders from London that they are not to be destroyed. The station master, Labiche, is tasked with scheduling the train and making it all happen smoothly but he is also part of a dwindling group of resistance fighters tasked with preventing the theft. He and others stage an elaborate ruse to keep the train from ever leaving French territory.","['Les Productions Artistes Associés', 'Les Films Ariane', 'Dear Film', 'United Artists']"
810,tt0059831,6.3,2246,1965,104,"Adventure,Comedy",movie,Up to His Ears,0,61765,8.26,/p7pV7s5ayRNic5TQGRYc9onF6xK.jpg,"FR, IT",0,A millionaire realizes he really wants to live after he has hired an assassin to kill him.,"['Les Films Ariane', 'Les Productions Artistes Associés', 'Vides Cinematografica']"
811,tt0059831,6.3,2246,1965,104,"Adventure,Comedy",movie,Up to His Ears,0,61765,8.26,/p7pV7s5ayRNic5TQGRYc9onF6xK.jpg,"FR, IT",0,A millionaire realizes he really wants to live after he has hired an assassin to kill him.,"['Les Films Ariane', 'Les Productions Artistes Associés', 'Vides Cinematografica']"
812,tt0059831,6.3,2246,1965,104,"Adventure,Comedy",movie,Up to His Ears,0,61765,8.26,/p7pV7s5ayRNic5TQGRYc9onF6xK.jpg,"FR, IT",0,A millionaire realizes he really wants to live after he has hired an assassin to kill him.,"['Les Films Ariane', 'Les Productions Artistes Associés', 'Vides Cinematografica']"
813,tt0059840,6.4,198,1964,92,Comedy,movie,Male Companion,0,363295,2.072,/3zj89tfjxW21xjztqo4YXdYgCaQ.jpg,"IT, FR",0,"A dedicated layabout (Jean-Pierre Cassel) bounces from relationship to relationship, moving on only when the prospect of employment presents itself.","['Productions et Éditions Cinématographiques Françaises', 'Dear Film', 'Les Films du Siècle']"
814,tt0059840,6.4,198,1964,92,Comedy,movie,Male Companion,0,363295,2.072,/3zj89tfjxW21xjztqo4YXdYgCaQ.jpg,"IT, FR",0,"A dedicated layabout (Jean-Pierre Cassel) bounces from relationship to relationship, moving on only when the prospect of employment presents itself.","['Productions et Éditions Cinématographiques Françaises', 'Dear Film', 'Les Films du Siècle']"
815,tt0059840,6.4,198,1964,92,Comedy,movie,Male Companion,0,363295,2.072,/3zj89tfjxW21xjztqo4YXdYgCaQ.jpg,"IT, FR",0,"A dedicated layabout (Jean-Pierre Cassel) bounces from relationship to relationship, moving on only when the prospect of employment presents itself.","['Productions et Éditions Cinématographiques Françaises', 'Dear Film', 'Les Films du Siècle']"
816,tt0059840,6.4,198,1964,92,Comedy,movie,Male Companion,0,363295,2.072,/3zj89tfjxW21xjztqo4YXdYgCaQ.jpg,"IT, FR",0,"A dedicated layabout (Jean-Pierre Cassel) bounces from relationship to relationship, moving on only when the prospect of employment presents itself.","['Productions et Éditions Cinématographiques Françaises', 'Dear Film', 'Les Films du Siècle']"
817,tt0059840,6.4,198,1964,92,Comedy,movie,Male Companion,0,363295,2.072,/3zj89tfjxW21xjztqo4YXdYgCaQ.jpg,"IT, FR",0,"A dedicated layabout (Jean-Pierre Cassel) bounces from relationship to relationship, moving on only when the prospect of employment presents itself.","['Productions et Éditions Cinématographiques Françaises', 'Dear Film', 'Les Films du Siècle']"
818,tt0059840,6.4,198,1964,92,Comedy,movie,Male Companion,0,363295,2.072,/3zj89tfjxW21xjztqo4YXdYgCaQ.jpg,"IT, FR",0,"A dedicated layabout (Jean-Pierre Cassel) bounces from relationship to relationship, moving on only when the prospect of employment presents itself.","['Productions et Éditions Cinématographiques Françaises', 'Dear Film', 'Les Films du Siècle']"
819,tt0059851,7.1,327,1968,85,Comedy,movie,The Man with the Balloons,0,248592,1.4,/kGErMoovMycA1i1E3bEEBVKE9bl.jpg,"FR, IT",0,Mario is a Milan industrialist who is constantly testing balloons to see how much air one can take before busting.,"['Les Films Concordia', 'Compagnia Cinematografica Champion']"
820,tt0059851,7.1,327,1968,85,Comedy,movie,The Man with the Balloons,0,248592,1.4,/kGErMoovMycA1i1E3bEEBVKE9bl.jpg,"FR, IT",0,Mario is a Milan industrialist who is constantly testing balloons to see how much air one can take before busting.,"['Les Films Concordia', 'Compagnia Cinematografica Champion']"
821,tt0059851,7.1,327,1968,85,Comedy,movie,The Man with the Balloons,0,248592,1.4,/kGErMoovMycA1i1E3bEEBVKE9bl.jpg,"FR, IT",0,Mario is a Milan industrialist who is constantly testing balloons to see how much air one can take before busting.,"['Les Films Concordia', 'Compagnia Cinematografica Champion']"
822,tt0059851,7.1,327,1968,85,Comedy,movie,The Man with the Balloons,0,248592,1.4,/kGErMoovMycA1i1E3bEEBVKE9bl.jpg,"FR, IT",0,Mario is a Milan industrialist who is constantly testing balloons to see how much air one can take before busting.,"['Les Films Concordia', 'Compagnia Cinematografica Champion']"
823,tt0059856,7.2,2160,1965,105,"Drama,Mystery",movie,Vague Stars of Ursa...,0,92432,5.898,/o2cgf2leCltLl2PIymECV94rE8C.jpg,IT,0,"Sandra returns to her childhood village to take care of family business, but childhood memories and secrets soon overcome her.","['Vides Cinematografica', 'Compagnia Edizioni Internazionali Artistiche Distribuzione (CEIAD)']"
824,tt0059856,7.2,2160,1965,105,"Drama,Mystery",movie,Vague Stars of Ursa...,0,92432,5.898,/o2cgf2leCltLl2PIymECV94rE8C.jpg,IT,0,"Sandra returns to her childhood village to take care of family business, but childhood memories and secrets soon overcome her.","['Vides Cinematografica', 'Compagnia Edizioni Internazionali Artistiche Distribuzione (CEIAD)']"
825,tt0059872,6.8,1103,1966,93,"Comedy,Drama,Romance",movie,A Matter of Resistance,0,4194,1.794,/hPfS3Emw7P3QzxjJ9vQisoneW2Q.jpg,FR,0,"In the countryside near Normandy's beaches lives Marie, unhappy. It's 1945, she's married to Jérôme, a somewhat fussy milquetoast, diffident to the war around him and unwilling to move his wife to Paris, where she longs to live, shop, and party. A German outfit is bivouacked at Jérôme and Marie's crumbling château because its commanding officer is pursuing Marie. She's also eyed by a French spy working with the Allies as they plan D-Day. He woos her (posing to the Germans as her brother) and, in his passion, forgets his mission. Heroics come from an unexpected direction, and Marie makes her choice.","['Les Productions de la Guéville', 'Ancinex', 'Cobela Films']"
826,tt0059872,6.8,1103,1966,93,"Comedy,Drama,Romance",movie,A Matter of Resistance,0,4194,1.794,/hPfS3Emw7P3QzxjJ9vQisoneW2Q.jpg,FR,0,"In the countryside near Normandy's beaches lives Marie, unhappy. It's 1945, she's married to Jérôme, a somewhat fussy milquetoast, diffident to the war around him and unwilling to move his wife to Paris, where she longs to live, shop, and party. A German outfit is bivouacked at Jérôme and Marie's crumbling château because its commanding officer is pursuing Marie. She's also eyed by a French spy working with the Allies as they plan D-Day. He woos her (posing to the Germans as her brother) and, in his passion, forgets his mission. Heroics come from an unexpected direction, and Marie makes her choice.","['Les Productions de la Guéville', 'Ancinex', 'Cobela Films']"
827,tt0059872,6.8,1103,1966,93,"Comedy,Drama,Romance",movie,A Matter of Resistance,0,4194,1.794,/hPfS3Emw7P3QzxjJ9vQisoneW2Q.jpg,FR,0,"In the countryside near Normandy's beaches lives Marie, unhappy. It's 1945, she's married to Jérôme, a somewhat fussy milquetoast, diffident to the war around him and unwilling to move his wife to Paris, where she longs to live, shop, and party. A German outfit is bivouacked at Jérôme and Marie's crumbling château because its commanding officer is pursuing Marie. She's also eyed by a French spy working with the Allies as they plan D-Day. He woos her (posing to the Germans as her brother) and, in his passion, forgets his mission. Heroics come from an unexpected direction, and Marie makes her choice.","['Les Productions de la Guéville', 'Ancinex', 'Cobela Films']"
